timestamp,y_true,yhat,z_resid,flag_z,flag_cusum
2020-03-18 01:00:00+00:00,3194.5,3309.881641468438,-0.30809674075081905,0,1
2020-03-18 02:00:00+00:00,3169.78,3276.473174028285,-0.28278911649347727,0,1
2020-03-18 03:00:00+00:00,3206.41,3328.7856930913017,-0.3270955620034995,0,1
2020-03-18 04:00:00+00:00,3369.59,3575.765161781524,-0.5660544299012282,0,1
2020-03-18 05:00:00+00:00,3806.71,3967.558846926445,-0.4352209932678451,0,1
2020-03-18 06:00:00+00:00,4355.09,4482.345190594947,-0.3381438403493884,0,1
2020-03-18 07:00:00+00:00,4732.99,4680.666775343491,0.1780845096239998,0,1
2020-03-18 08:00:00+00:00,4845.34,4755.303890055504,0.2862410537880684,0,1
2020-03-18 09:00:00+00:00,4915.66,4853.027483649987,0.20685664545511573,0,1
2020-03-18 10:00:00+00:00,4941.99,4852.167189010496,0.2849356005252457,0,1
2020-03-18 11:00:00+00:00,4893.97,4781.70201650652,0.34927076806846435,0,1
2020-03-18 12:00:00+00:00,4868.41,4773.443653687843,0.2986501684286023,0,1
2020-03-18 13:00:00+00:00,4720.27,4681.093791912921,0.13658659841644505,0,1
2020-03-18 14:00:00+00:00,4542.37,4527.812393023851,0.06495961211233618,0,1
2020-03-18 15:00:00+00:00,4491.13,4516.326319728344,-0.0506419801229917,0,1
2020-03-18 16:00:00+00:00,4799.9,4867.42800780483,-0.17373829655619222,0,1
2020-03-18 17:00:00+00:00,4889.15,4938.857812425606,-0.12154308462322526,0,1
2020-03-18 18:00:00+00:00,4661.11,4638.809615192646,0.0887974465296768,0,1
2020-03-18 19:00:00+00:00,4342.93,4357.379787316721,-0.0187534785799583,0,1
2020-03-18 20:00:00+00:00,4041.4,4123.574149800584,-0.21696269204919155,0,1
2020-03-18 21:00:00+00:00,3760.43,3813.863152063058,-0.13238165624193615,0,1
2020-03-18 22:00:00+00:00,3490.37,3533.731194968141,-0.10247647829558176,0,0
2020-03-18 23:00:00+00:00,3333.86,3352.014384403503,-0.028069141091741332,0,0
2020-03-19 00:00:00+00:00,3228.01,3237.4812528324205,-0.0022838919887005656,0,0
2020-03-19 01:00:00+00:00,3184.47,3176.004965658013,0.05057604417735721,0,0
2020-03-19 02:00:00+00:00,3205.09,3169.948965709322,0.1285913019582922,0,0
2020-03-19 03:00:00+00:00,3247.99,3214.1517940375224,0.12457304114448875,0,0
2020-03-19 04:00:00+00:00,3447.39,3410.552958018283,0.13364218008741496,0,0
2020-03-19 05:00:00+00:00,3807.71,3830.515752470129,-0.04086220130352729,0,0
2020-03-19 06:00:00+00:00,4291.26,4382.441558593826,-0.24035198977412212,0,0
2020-03-19 07:00:00+00:00,4506.44,4702.094100699512,-0.5451037358038221,0,0
2020-03-19 08:00:00+00:00,4548.33,4801.372983060899,-0.7102093445020515,0,0
2020-03-19 09:00:00+00:00,4601.43,4869.903815556034,-0.7520025473086993,0,0
2020-03-19 10:00:00+00:00,4623.29,4885.034859484032,-0.7286076702891522,0,0
